permno,company_name,date,total_returns,price,share_outstanding
10028,D G S E COMPANIES INC,12/31/2008 0:00,0.36,1.7,9834
10028,D G S E COMPANIES INC,1/31/2009 0:00,-0.191176,1.375,9834
10028,D G S E COMPANIES INC,2/28/2009 0:00,-0.381818,0.85,9834
10028,D G S E COMPANIES INC,3/31/2009 0:00,0,0.85,9834
10028,D G S E COMPANIES INC,4/30/2009 0:00,0.176471,1,9834
10028,D G S E COMPANIES INC,5/31/2009 0:00,-0.03,0.97,9834
10028,D G S E COMPANIES INC,6/30/2009 0:00,0.134021,1.1,9834
10028,D G S E COMPANIES INC,7/31/2009 0:00,-0.145455,0.94,9834
10028,D G S E COMPANIES INC,8/31/2009 0:00,0.314894,1.236,9834
10028,D G S E COMPANIES INC,9/30/2009 0:00,0.145631,1.416,9834
10028,D G S E COMPANIES INC,10/31/2009 0:00,0.059322,1.5,9834
10028,D G S E COMPANIES INC,11/30/2009 0:00,-0.086667,1.37,9834
10028,D G S E COMPANIES INC,12/31/2009 0:00,0.029197,1.41,9834
10028,D G S E COMPANIES INC,1/31/2010 0:00,-0.028369,1.37,9834
10028,D G S E COMPANIES INC,2/28/2010 0:00,0.182482,1.62,9834
10028,D G S E COMPANIES INC,3/31/2010 0:00,0.388951,2.2501,9834
10028,D G S E COMPANIES INC,4/30/2010 0:00,0.139949,2.565,10289
10028,D G S E COMPANIES INC,5/31/2010 0:00,-0.021443,2.51,9834
10028,D G S E COMPANIES INC,6/30/2010 0:00,0.262948,3.17,9834
10028,D G S E COMPANIES INC,7/31/2010 0:00,-0.085173,2.9,9834
10028,D G S E COMPANIES INC,8/31/2010 0:00,-0.068966,2.7,9834
10028,D G S E COMPANIES INC,9/30/2010 0:00,0.374074,3.71,9834
10028,D G S E COMPANIES INC,10/31/2010 0:00,0.091644,4.05,9834
10028,D G S E COMPANIES INC,11/30/2010 0:00,0.012346,4.1,9834
10028,D G S E COMPANIES INC,12/31/2010 0:00,0.043903,4.28,9834
10028,D G S E COMPANIES INC,1/31/2011 0:00,0.03271,4.42,9834
10028,D G S E COMPANIES INC,2/28/2011 0:00,-0.057059,4.1678,9834
10028,D G S E COMPANIES INC,3/31/2011 0:00,0.223667,5.1,9834
10028,D G S E COMPANIES INC,4/30/2011 0:00,0.137255,5.8,9986
10028,D G S E COMPANIES INC,5/31/2011 0:00,-0.008621,5.75,10360
10028,D G S E COMPANIES INC,6/30/2011 0:00,0.234783,7.1,10360
10028,D G S E COMPANIES INC,7/31/2011 0:00,0.247887,8.86,10360
10028,D G S E COMPANIES INC,8/31/2011 0:00,-0.032731,8.57,10154
10028,D G S E COMPANIES INC,9/30/2011 0:00,-0.054842,8.1,10426
10028,D G S E COMPANIES INC,10/31/2011 0:00,0.02963,8.34,10426
10028,D G S E COMPANIES INC,11/30/2011 0:00,-0.070743,7.75,11220
10028,D G S E COMPANIES INC,12/31/2011 0:00,-0.036129,7.47,11220
10028,D G S E COMPANIES INC,1/31/2012 0:00,-0.026774,7.27,11220
10028,D G S E COMPANIES INC,2/29/2012 0:00,0.081155,7.86,11220
10028,D G S E COMPANIES INC,3/31/2012 0:00,-0.048346,7.48,11220
10028,D G S E COMPANIES INC,11/30/2012 0:00,-0.246524,5.636,12176
10028,D G S E COMPANIES INC,12/31/2012 0:00,-0.036551,5.43,12176
10028,D G S E COMPANIES INC,1/31/2013 0:00,0.055249,5.73,12176
10028,D G S E COMPANIES INC,2/28/2013 0:00,0.067365,6.116,12176
10028,D G S E COMPANIES INC,3/31/2013 0:00,-0.082734,5.61,12176
10028,D G S E COMPANIES INC,4/30/2013 0:00,-0.092692,5.09,12176
10028,D G S E COMPANIES INC,5/31/2013 0:00,-0.335953,3.38,12176
10028,D G S E COMPANIES INC,6/30/2013 0:00,-0.12426,2.96,12176
10028,D G S E COMPANIES INC,7/31/2013 0:00,-0.239865,2.25,12176
10028,D G S E COMPANIES INC,8/31/2013 0:00,0.266667,2.85,12176
10028,D G S E COMPANIES INC,9/30/2013 0:00,0.042105,2.97,12176
10028,D G S E COMPANIES INC,10/31/2013 0:00,-0.161616,2.49,12176
10028,D G S E COMPANIES INC,11/30/2013 0:00,-0.032128,2.41,12176
10028,D G S E COMPANIES INC,12/31/2013 0:00,-0.074689,2.23,12176
10028,D G S E COMPANIES INC,1/31/2014 0:00,-0.067265,2.08,12176
10028,D G S E COMPANIES INC,2/28/2014 0:00,0.173077,2.44,12176
10028,D G S E COMPANIES INC,3/31/2014 0:00,-0.118852,2.15,12204
10028,D G S E COMPANIES INC,4/30/2014 0:00,0.255814,2.7,12204
10028,D G S E COMPANIES INC,5/31/2014 0:00,-0.255556,2.01,12204
10028,D G S E COMPANIES INC,6/30/2014 0:00,-0.273632,1.46,12204
10028,D G S E COMPANIES INC,7/31/2014 0:00,0.061644,1.55,12204
10028,D G S E COMPANIES INC,8/31/2014 0:00,-0.058064,1.46,12224
10028,D G S E COMPANIES INC,9/30/2014 0:00,-0.061644,1.37,12224
10028,D G S E COMPANIES INC,10/31/2014 0:00,-0.160584,1.15,12224
10028,D G S E COMPANIES INC,11/30/2014 0:00,0.173913,1.35,12224
10028,D G S E COMPANIES INC,12/31/2014 0:00,-0.096296,1.22,12224
10028,D G S E COMPANIES INC,1/31/2015 0:00,0.237705,1.51,12224
10028,D G S E COMPANIES INC,2/28/2015 0:00,-0.072848,1.4,12224
10028,D G S E COMPANIES INC,3/31/2015 0:00,0.064286,1.49,12254
10028,D G S E COMPANIES INC,4/30/2015 0:00,-0.127517,1.3,12254
10028,D G S E COMPANIES INC,5/31/2015 0:00,-0.692308,0.4,12254
10028,D G S E COMPANIES INC,6/30/2015 0:00,0.11675,0.4467,12254
10028,D G S E COMPANIES INC,7/31/2015 0:00,-0.149317,0.38,12254
10028,D G S E COMPANIES INC,8/31/2015 0:00,-0.298158,0.2667,12296
10028,D G S E COMPANIES INC,9/30/2015 0:00,0.312336,0.35,12296
10028,D G S E COMPANIES INC,10/31/2015 0:00,0.028571,0.36,12296
10028,D G S E COMPANIES INC,11/30/2015 0:00,0.021111,0.3676,12296
10028,D G S E COMPANIES INC,12/31/2015 0:00,-0.102285,0.33,12296
10028,D G S E COMPANIES INC,1/31/2016 0:00,0.212121,0.4,12296
10028,D G S E COMPANIES INC,2/29/2016 0:00,0.5,0.6,12296
10028,D G S E COMPANIES INC,3/31/2016 0:00,-0.183333,0.49,12298
10028,D G S E COMPANIES INC,4/30/2016 0:00,0.117755,0.5477,12298
10028,D G S E COMPANIES INC,5/31/2016 0:00,-0.032317,0.53,12329
10028,D G S E COMPANIES INC,6/30/2016 0:00,0.377359,0.73,12329
10028,D G S E COMPANIES INC,7/31/2016 0:00,0.164384,0.85,12329
10028,D G S E COMPANIES INC,8/31/2016 0:00,0,0.85,12359
10028,D G S E COMPANIES INC,9/30/2016 0:00,-0.011765,0.84,12359
10028,D G S E COMPANIES INC,10/31/2016 0:00,0.107143,0.93,12359
10028,D G S E COMPANIES INC,11/30/2016 0:00,0.021505,0.95,12389
10028,D G S E COMPANIES INC,12/31/2016 0:00,0.305263,1.24,12389
10028,D G S E COMPANIES INC,1/31/2017 0:00,0,1.24,12389
10028,D G S E COMPANIES INC,2/28/2017 0:00,0.112903,1.38,12389
10028,D G S E COMPANIES INC,3/31/2017 0:00,0.07971,1.49,12389
10028,D G S E COMPANIES INC,4/30/2017 0:00,0.100671,1.64,26906
10028,D G S E COMPANIES INC,5/31/2017 0:00,0.006098,1.65,26906
10028,D G S E COMPANIES INC,6/30/2017 0:00,0.012121,1.67,26906
10028,D G S E COMPANIES INC,7/31/2017 0:00,0.005808,1.6797,26906
10028,D G S E COMPANIES INC,8/31/2017 0:00,-0.208192,1.33,26924
10028,D G S E COMPANIES INC,9/30/2017 0:00,0.007519,1.34,26924
10028,D G S E COMPANIES INC,10/31/2017 0:00,-0.328358,0.9,26924
10028,D G S E COMPANIES INC,11/30/2017 0:00,0.155556,1.04,26924
10028,D G S E COMPANIES INC,12/31/2017 0:00,-0.104808,0.931,26943
10028,D G S E COMPANIES INC,1/31/2018 0:00,0.079484,1.005,26943
10028,D G S E COMPANIES INC,2/28/2018 0:00,-0.074627,0.93,26943
10028,D G S E COMPANIES INC,3/31/2018 0:00,-0.107527,0.83,26924
10028,D G S E COMPANIES INC,4/30/2018 0:00,0.012048,0.84,26924
10028,D G S E COMPANIES INC,5/31/2018 0:00,-0.035714,0.81,26924
10028,D G S E COMPANIES INC,6/30/2018 0:00,-0.111111,0.72,26924
10028,D G S E COMPANIES INC,7/31/2018 0:00,-0.005278,0.7162,26924
10028,D G S E COMPANIES INC,8/31/2018 0:00,-0.065345,0.6694,26924
10028,D G S E COMPANIES INC,9/30/2018 0:00,-0.044069,0.6399,26924
10028,D G S E COMPANIES INC,10/31/2018 0:00,-0.192061,0.517,26924
10028,D G S E COMPANIES INC,11/30/2018 0:00,-0.070213,0.4807,26924
10028,D G S E COMPANIES INC,12/31/2018 0:00,-0.04327,0.4599,26924
10028,D G S E COMPANIES INC,1/31/2019 0:00,-0.081757,0.4223,26924
10028,D G S E COMPANIES INC,2/28/2019 0:00,0.065356,0.4499,26924
10028,D G S E COMPANIES INC,3/31/2019 0:00,-0.048677,0.428,26924
10028,D G S E COMPANIES INC,4/30/2019 0:00,0.034112,0.4426,26924
10028,D G S E COMPANIES INC,5/31/2019 0:00,0.626751,0.72,26924
10028,D G S E COMPANIES INC,6/30/2019 0:00,0.805555,1.3,26924
10028,D G S E COMPANIES INC,7/31/2019 0:00,-0.378461,0.808,26924
10028,D G S E COMPANIES INC,8/31/2019 0:00,0.559406,1.26,26924
10028,D G S E COMPANIES INC,9/30/2019 0:00,-0.047619,1.2,26924
10028,D G S E COMPANIES INC,10/31/2019 0:00,0.066667,1.28,26924
10028,D G S E COMPANIES INC,11/30/2019 0:00,0.09375,1.4,26924
10028,ENVELA CORP,12/31/2019 0:00,-0.035714,1.35,26924
10029,A I F S INC,12/31/1987 0:00,0.076923,5.25,3464
10029,A I F S INC,1/31/1988 0:00,-0.035714,5.0625,3464
10029,A I F S INC,2/29/1988 0:00,-0.061728,4.75,3464
10029,A I F S INC,3/31/1988 0:00,0.026316,4.875,3464
10029,A I F S INC,4/30/1988 0:00,0,4.875,3464
10029,A I F S INC,5/31/1988 0:00,-0.076923,4.5,3464
10029,A I F S INC,6/30/1988 0:00,0.111111,5,3468
10029,A I F S INC,7/31/1988 0:00,-0.0625,4.6875,3468
10029,A I F S INC,8/31/1988 0:00,0.013333,4.75,3468
10029,A I F S INC,9/30/1988 0:00,0.052632,5,3284
10029,A I F S INC,10/31/1988 0:00,0.175,5.875,3284
10029,A I F S INC,11/30/1988 0:00,-0.053191,5.5625,3284
10029,A I F S INC,12/31/1988 0:00,-0.05618,5.25,3284
10029,A I F S INC,1/31/1989 0:00,0.047619,5.5,3284
10029,A I F S INC,2/28/1989 0:00,-0.068182,5.125,3284
10029,A I F S INC,3/31/1989 0:00,-0.073171,4.75,3289
10029,A I F S INC,4/30/1989 0:00,-0.105263,4.25,3289
10029,A I F S INC,5/31/1989 0:00,-0.058824,4,3289
10029,A I F S INC,6/30/1989 0:00,0.234375,4.9375,3289
10029,A I F S INC,7/31/1989 0:00,-0.088608,4.5,3289
10029,A I F S INC,8/31/1989 0:00,-0.097222,4.0625,3289
10029,A I F S INC,9/30/1989 0:00,-0.015385,4,3289
10029,A I F S INC,10/31/1989 0:00,-0.09375,3.625,3289
10029,A I F S INC,11/30/1989 0:00,-0.172414,3,3289
10029,A I F S INC,12/31/1989 0:00,0.583333,4.75,3290
10029,A I F S INC,1/31/1990 0:00,-0.131579,4.125,3290
10029,A I F S INC,2/28/1990 0:00,0.242424,5.125,3290
10029,A I F S INC,3/31/1990 0:00,0.04878,5.375,3290
10029,A I F S INC,4/30/1990 0:00,0.05814,5.6875,3290
10029,A I F S INC,5/31/1990 0:00,-0.021978,5.5625,3290
10029,A I F S INC,6/30/1990 0:00,0.078652,6,3311
10029,A I F S INC,7/31/1990 0:00,0.020833,6.125,3311
10029,A I F S INC,8/31/1990 0:00,0.061224,,3311
10042,CANYON RESOURCES CORP,8/31/1996 0:00,0.121951,2.875,37284
10042,CANYON RESOURCES CORP,9/30/1996 0:00,-0.043478,2.75,37284
10042,CANYON RESOURCES CORP,10/31/1996 0:00,-0.068182,2.5625,37284
10042,CANYON RESOURCES CORP,11/30/1996 0:00,0,2.5625,37284
10042,CANYON RESOURCES CORP,12/31/1996 0:00,0.02439,2.625,37504
10042,CANYON RESOURCES CORP,1/31/1997 0:00,-0.119048,2.3125,37504
10042,CANYON RESOURCES CORP,2/28/1997 0:00,0.486486,3.4375,37504
10042,CANYON RESOURCES CORP,3/31/1997 0:00,-0.127273,3,37504
10042,CANYON RESOURCES CORP,4/30/1997 0:00,-0.145833,2.5625,37504
10042,CANYON RESOURCES CORP,5/31/1997 0:00,0.268293,3.25,37504
10042,CANYON RESOURCES CORP,6/30/1997 0:00,-0.230769,2.5,40981
10042,CANYON RESOURCES CORP,7/31/1997 0:00,-0.1,2.25,40981
10042,CANYON RESOURCES CORP,8/31/1997 0:00,0,2.25,41033
10042,CANYON RESOURCES CORP,9/30/1997 0:00,0.222222,2.75,41033
10042,CANYON RESOURCES CORP,10/31/1997 0:00,-0.386364,1.6875,41033
10042,CANYON RESOURCES CORP,11/30/1997 0:00,-0.296296,1.1875,41082
10042,CANYON RESOURCES CORP,12/31/1997 0:00,-0.052632,1.125,41082
10042,CANYON RESOURCES CORP,1/31/1998 0:00,0,1.125,41082
10042,CANYON RESOURCES CORP,2/28/1998 0:00,-0.166667,0.9375,41082
10042,CANYON RESOURCES CORP,3/31/1998 0:00,-0.133333,0.8125,41082
10042,CANYON RESOURCES CORP,4/30/1998 0:00,0.307692,1.0625,46107
10042,CANYON RESOURCES CORP,5/31/1998 0:00,-0.117647,0.9375,46107
10042,CANYON RESOURCES CORP,6/30/1998 0:00,-0.2,0.75,46107
10042,CANYON RESOURCES CORP,7/31/1998 0:00,-0.333333,0.5,46107
10042,CANYON RESOURCES CORP,8/31/1998 0:00,-0.5,0.25,46107
10042,CANYON RESOURCES CORP,9/30/1998 0:00,0.5,0.375,46107
10042,CANYON RESOURCES CORP,10/31/1998 0:00,0.166667,0.4375,46107
10042,CANYON RESOURCES CORP,11/30/1998 0:00,-0.285714,0.3125,46107
10042,CANYON RESOURCES CORP,12/31/1998 0:00,-0.2,0.25,46137
10042,CANYON RESOURCES CORP,1/31/1999 0:00,-0.125,0.21875,46137
10042,CANYON RESOURCES CORP,2/28/1999 0:00,0,0.21875,46137
10042,CANYON RESOURCES CORP,3/31/1999 0:00,0,0.21875,46137
10042,CANYON RESOURCES CORP,4/30/1999 0:00,0,0.21875,46137
10042,CANYON RESOURCES CORP,5/31/1999 0:00,-0.285714,0.15625,46152
10042,CANYON RESOURCES CORP,6/30/1999 0:00,0.2,0.1875,46152
10042,CANYON RESOURCES CORP,7/31/1999 0:00,-0.166667,0.15625,46152
10042,CANYON RESOURCES CORP,8/31/1999 0:00,0.2,0.1875,46459
10042,CANYON RESOURCES CORP,9/30/1999 0:00,1,0.375,46459
10042,CANYON RESOURCES CORP,10/31/1999 0:00,-0.166667,0.3125,46459
10042,CANYON RESOURCES CORP,11/30/1999 0:00,0,0.3125,46459
10042,CANYON RESOURCES CORP,12/31/1999 0:00,0,0.3125,46497
10042,CANYON RESOURCES CORP,1/31/2000 0:00,-0.2,0.25,46497
10042,CANYON RESOURCES CORP,2/29/2000 0:00,0.75,0.4375,46497
10042,CANYON RESOURCES CORP,3/31/2000 0:00,-0.357143,1.125,11624
10042,CANYON RESOURCES CORP,4/30/2000 0:00,0.166667,1.3125,11624
10042,CANYON RESOURCES CORP,5/31/2000 0:00,-0.190476,1.0625,11624
10042,CANYON RESOURCES CORP,6/30/2000 0:00,-0.176471,0.875,11624
10042,CANYON RESOURCES CORP,7/31/2000 0:00,-0.142857,0.75,11624
10042,CANYON RESOURCES CORP,8/31/2000 0:00,0.25,0.9375,11624
10042,CANYON RESOURCES CORP,9/30/2000 0:00,-0.066667,0.875,11624
10042,CANYON RESOURCES CORP,10/31/2000 0:00,0.142857,1,11624
10042,CANYON RESOURCES CORP,11/30/2000 0:00,0,1,11624
10042,CANYON RESOURCES CORP,12/31/2000 0:00,0,1,11624
10042,CANYON RESOURCES CORP,1/31/2001 0:00,-0.06,0.94,11624
10042,CANYON RESOURCES CORP,2/28/2001 0:00,0.117021,1.05,11624
10042,CANYON RESOURCES CORP,3/31/2001 0:00,-0.019048,1.03,11624
10042,CANYON RESOURCES CORP,4/30/2001 0:00,0.116505,1.15,13352
10042,CANYON RESOURCES CORP,5/31/2001 0:00,0.086957,1.25,13352
10042,CANYON RESOURCES CORP,6/30/2001 0:00,-0.12,1.1,13352
10042,CANYON RESOURCES CORP,7/31/2001 0:00,-0.072727,1.02,13352
10042,CANYON RESOURCES CORP,8/31/2001 0:00,-0.019608,1,13352
10042,CANYON RESOURCES CORP,9/30/2001 0:00,0.04,1.04,13352
10042,CANYON RESOURCES CORP,10/31/2001 0:00,0.057692,1.1,13352
10042,CANYON RESOURCES CORP,11/30/2001 0:00,0,1.1,14402
10042,CANYON RESOURCES CORP,12/31/2001 0:00,-0.063636,1.03,14402
10042,CANYON RESOURCES CORP,1/31/2002 0:00,0.174757,1.21,14402
10042,CANYON RESOURCES CORP,2/28/2002 0:00,0.322314,1.6,14402
10042,CANYON RESOURCES CORP,3/31/2002 0:00,0,1.6,14402
10042,CANYON RESOURCES CORP,4/30/2002 0:00,-0.09375,1.45,16597
10042,CANYON RESOURCES CORP,5/31/2002 0:00,0.496552,2.17,18200
10042,CANYON RESOURCES CORP,6/30/2002 0:00,-0.009217,2.15,18200
10042,CANYON RESOURCES CORP,7/31/2002 0:00,-0.125581,1.88,18200
10042,CANYON RESOURCES CORP,8/31/2002 0:00,0.12766,2.12,19574
10042,CANYON RESOURCES CORP,9/30/2002 0:00,-0.033019,2.05,19574
10042,CANYON RESOURCES CORP,10/31/2002 0:00,-0.204878,1.63,19574
10042,CANYON RESOURCES CORP,11/30/2002 0:00,0.030675,1.68,20148
10042,CANYON RESOURCES CORP,12/31/2002 0:00,-0.333333,1.12,20148
10042,CANYON RESOURCES CORP,1/31/2003 0:00,0.053571,1.18,20148
10042,CANYON RESOURCES CORP,2/28/2003 0:00,0.271187,1.5,20148
10042,CANYON RESOURCES CORP,3/31/2003 0:00,-0.213333,1.18,20148
10042,CANYON RESOURCES CORP,4/30/2003 0:00,-0.016949,1.16,20997
10042,CANYON RESOURCES CORP,5/31/2003 0:00,0.060345,1.23,21012
10042,CANYON RESOURCES CORP,6/30/2003 0:00,0.097561,1.35,21012
10042,CANYON RESOURCES CORP,7/31/2003 0:00,0,1.35,21012
10042,CANYON RESOURCES CORP,8/31/2003 0:00,0.385185,1.87,21058
10042,CANYON RESOURCES CORP,9/30/2003 0:00,-0.053476,1.77,21058
10042,CANYON RESOURCES CORP,10/31/2003 0:00,0.090395,1.93,21058
10042,CANYON RESOURCES CORP,11/30/2003 0:00,1.020725,3.9,21058
10042,CANYON RESOURCES CORP,12/31/2003 0:00,-0.028205,3.79,25413
10042,CANYON RESOURCES CORP,1/31/2004 0:00,-0.023747,3.7,25413
10042,CANYON RESOURCES CORP,2/29/2004 0:00,0.375676,5.09,25413
10042,CANYON RESOURCES CORP,3/31/2004 0:00,-0.072692,4.72,27763
10042,CANYON RESOURCES CORP,4/30/2004 0:00,-0.362288,3.01,27933
10042,CANYON RESOURCES CORP,5/31/2004 0:00,0.083056,3.26,27933
10042,CANYON RESOURCES CORP,6/30/2004 0:00,0.193252,3.89,27933
10042,CANYON RESOURCES CORP,7/31/2004 0:00,0.028278,4,27933
10042,CANYON RESOURCES CORP,8/31/2004 0:00,0,4,27933
10042,CANYON RESOURCES CORP,9/30/2004 0:00,-0.05,3.8,27933
10042,CANYON RESOURCES CORP,10/31/2004 0:00,-0.247368,2.86,29054
10042,CANYON RESOURCES CORP,11/30/2004 0:00,-0.576923,1.21,29116
10042,CANYON RESOURCES CORP,12/31/2004 0:00,0.057851,1.28,29116
10042,CANYON RESOURCES CORP,1/31/2005 0:00,-0.195313,1.03,29116
10042,CANYON RESOURCES CORP,2/28/2005 0:00,-0.213592,0.81,29116
10042,CANYON RESOURCES CORP,3/31/2005 0:00,-0.111111,0.72,29208
10042,CANYON RESOURCES CORP,4/30/2005 0:00,-0.069444,0.67,29208
10042,CANYON RESOURCES CORP,5/31/2005 0:00,0.104478,0.74,34511
10042,CANYON RESOURCES CORP,6/30/2005 0:00,-0.067568,0.69,34511
10042,CANYON RESOURCES CORP,7/31/2005 0:00,-0.072464,0.64,34511
10042,CANYON RESOURCES CORP,8/31/2005 0:00,-0.015625,0.63,34511
10042,CANYON RESOURCES CORP,9/30/2005 0:00,0.111111,0.7,34511
10042,CANYON RESOURCES CORP,10/31/2005 0:00,0.014286,0.71,34511
10042,CANYON RESOURCES CORP,11/30/2005 0:00,0.15493,0.82,35020
10042,CANYON RESOURCES CORP,12/31/2005 0:00,-0.109756,0.73,35020
10042,CANYON RESOURCES CORP,1/31/2006 0:00,0.287671,0.94,35020
10042,CANYON RESOURCES CORP,2/28/2006 0:00,-0.12766,0.82,35020
10042,CANYON RESOURCES CORP,3/31/2006 0:00,0.060976,0.87,38321
10042,CANYON RESOURCES CORP,4/30/2006 0:00,0.172299,1.0199,38321
10042,CANYON RESOURCES CORP,5/31/2006 0:00,0.176586,1.2,38321
10042,CANYON RESOURCES CORP,6/30/2006 0:00,-0.158333,1.01,38321
10042,CANYON RESOURCES CORP,7/31/2006 0:00,-0.118812,0.89,38321
10042,CANYON RESOURCES CORP,8/31/2006 0:00,-0.101124,0.8,43839
10042,CANYON RESOURCES CORP,9/30/2006 0:00,-0.1,0.72,43839
10042,CANYON RESOURCES CORP,10/31/2006 0:00,0.111111,0.8,43839
10042,CANYON RESOURCES CORP,11/30/2006 0:00,0.1125,0.89,43889
10042,CANYON RESOURCES CORP,12/31/2006 0:00,-0.05618,0.84,43889
10042,CANYON RESOURCES CORP,1/31/2007 0:00,-0.02381,0.82,43889
10042,CANYON RESOURCES CORP,2/28/2007 0:00,-0.121951,0.72,43889
10042,CANYON RESOURCES CORP,3/31/2007 0:00,-0.069444,0.67,44162
10042,CANYON RESOURCES CORP,4/30/2007 0:00,0.044776,0.7,44162
10042,CANYON RESOURCES CORP,5/31/2007 0:00,-0.171429,0.58,44134
10042,CANYON RESOURCES CORP,6/30/2007 0:00,-0.034483,0.56,44134
10042,CANYON RESOURCES CORP,7/31/2007 0:00,-0.035714,0.54,44134
10042,CANYON RESOURCES CORP,8/31/2007 0:00,-0.333519,0.3599,53038
10042,CANYON RESOURCES CORP,9/30/2007 0:00,0.074743,0.3868,53038
10042,CANYON RESOURCES CORP,10/31/2007 0:00,0.240951,0.48,53038
10042,CANYON RESOURCES CORP,11/30/2007 0:00,-0.160208,0.4031,53048
10042,CANYON RESOURCES CORP,12/31/2007 0:00,-0.057306,0.38,53048
10042,CANYON RESOURCES CORP,1/31/2008 0:00,0.106579,0.4205,53048
10042,CANYON RESOURCES CORP,2/29/2008 0:00,0.070155,0.45,53048
10042,CANYON RESOURCES CORP,3/31/2008 0:00,-0.097387,,53048
10048,CENTURY COMMUNICATIONS CORP,7/31/1988 0:00,0.069444,19.25,6177
10048,CENTURY COMMUNICATIONS CORP,8/31/1988 0:00,-0.077922,17.75,6177
10048,CENTURY COMMUNICATIONS CORP,9/30/1988 0:00,0.105634,19.625,6177
10048,CENTURY COMMUNICATIONS CORP,10/31/1988 0:00,-0.057325,18.5,6177
10048,CENTURY COMMUNICATIONS CORP,11/30/1988 0:00,-0.087838,16.875,6177
10048,CENTURY COMMUNICATIONS CORP,12/31/1988 0:00,0.122222,12.625,9286
10048,CENTURY COMMUNICATIONS CORP,1/31/1989 0:00,0.247525,15.75,9286
10048,CENTURY COMMUNICATIONS CORP,2/28/1989 0:00,0.047619,16.5,9286
10048,CENTURY COMMUNICATIONS CORP,3/31/1989 0:00,0.143939,18.875,42413
10048,CENTURY COMMUNICATIONS CORP,4/30/1989 0:00,0.05298,19.875,42413
10048,CENTURY COMMUNICATIONS CORP,5/31/1989 0:00,-0.012579,19.625,42413
10048,CENTURY COMMUNICATIONS CORP,6/30/1989 0:00,0.038217,20.375,20689
10048,CENTURY COMMUNICATIONS CORP,7/31/1989 0:00,0.08589,22.125,20689
10048,CENTURY COMMUNICATIONS CORP,8/31/1989 0:00,0,22.125,20689
10048,CENTURY COMMUNICATIONS CORP,9/30/1989 0:00,0,14.75,31047
10048,CENTURY COMMUNICATIONS CORP,10/31/1989 0:00,-0.033898,14.25,31047
10048,CENTURY COMMUNICATIONS CORP,11/30/1989 0:00,-0.122807,12.5,31047
10048,CENTURY COMMUNICATIONS CORP,12/31/1989 0:00,0.04,13,31047
10048,CENTURY COMMUNICATIONS CORP,1/31/1990 0:00,-0.182692,10.625,31047
10048,CENTURY COMMUNICATIONS CORP,2/28/1990 0:00,-0.2,8.5,31047
10048,CENTURY COMMUNICATIONS CORP,3/31/1990 0:00,0,8.5,22445
10048,CENTURY COMMUNICATIONS CORP,4/30/1990 0:00,-0.147059,7.25,22445
10048,CENTURY COMMUNICATIONS CORP,5/31/1990 0:00,0.224138,8.875,22445
10048,CENTURY COMMUNICATIONS CORP,6/30/1990 0:00,-0.056338,8.375,22445
10048,CENTURY COMMUNICATIONS CORP,7/31/1990 0:00,-0.104478,7.5,22445
10048,CENTURY COMMUNICATIONS CORP,8/31/1990 0:00,-0.133333,6.5,22445
10048,CENTURY COMMUNICATIONS CORP,9/30/1990 0:00,-0.25,4.875,14126
10048,CENTURY COMMUNICATIONS CORP,10/31/1990 0:00,-0.230769,3.75,14126
10048,CENTURY COMMUNICATIONS CORP,11/30/1990 0:00,0.6,6,14126
10048,CENTURY COMMUNICATIONS CORP,12/31/1990 0:00,0.1875,7.125,14126
10048,CENTURY COMMUNICATIONS CORP,1/31/1991 0:00,0.070175,7.625,14126
10048,CENTURY COMMUNICATIONS CORP,2/28/1991 0:00,0.081967,8.25,14126
10048,CENTURY COMMUNICATIONS CORP,3/31/1991 0:00,0.136364,9.375,14126
10048,CENTURY COMMUNICATIONS CORP,4/30/1991 0:00,0.026667,9.625,14126
10048,CENTURY COMMUNICATIONS CORP,5/31/1991 0:00,0.090909,10,14832
10048,CENTURY COMMUNICATIONS CORP,6/30/1991 0:00,-0.1125,8.875,14846
10048,CENTURY COMMUNICATIONS CORP,7/31/1991 0:00,-0.126761,7.75,14846
10048,CENTURY COMMUNICATIONS CORP,8/31/1991 0:00,0.016129,7.875,14846
10048,CENTURY COMMUNICATIONS CORP,9/30/1991 0:00,0.365079,10.75,14846
10048,CENTURY COMMUNICATIONS CORP,10/31/1991 0:00,-0.053837,9.875,15291
10048,CENTURY COMMUNICATIONS CORP,11/30/1991 0:00,0.012658,10,15291
10048,CENTURY COMMUNICATIONS CORP,12/31/1991 0:00,0.2875,12.875,14990
10048,CENTURY COMMUNICATIONS CORP,1/31/1992 0:00,-0.135922,11.125,14990
10048,CENTURY COMMUNICATIONS CORP,2/29/1992 0:00,-0.062584,10.125,15440
10048,CENTURY COMMUNICATIONS CORP,3/31/1992 0:00,-0.012346,10,15440
10048,CENTURY COMMUNICATIONS CORP,4/30/1992 0:00,-0.025,9.75,15440
10048,CENTURY COMMUNICATIONS CORP,5/31/1992 0:00,-0.038462,9.375,15440
10048,CENTURY COMMUNICATIONS CORP,6/30/1992 0:00,0.167333,10.625,15903
10048,CENTURY COMMUNICATIONS CORP,7/31/1992 0:00,-0.152941,9,15903
10048,CENTURY COMMUNICATIONS CORP,8/31/1992 0:00,-0.111111,8,15903
